url_length,has_ip,digits,param_nums,fragments_num,url_depth,domain_length,subdomain_length,has_http,has_https,dom_ext,url_entropy,num_dots,num_hyphens,num_slash,num_questionmark,num_at,num_and,num_tilde,num_comma,num_plus,num_asterisk,num_colon,num_semicolon
35,0,0,0,0,2,20,6,0,0,com,4.329283016944966,2,0,2,0,0,0,0,0,0,0,0,0
75,0,6,0,0,4,47,10,1,0,phishingphishing8,4.140252571143408,4,0,4,0,0,0,0,0,0,0,1,0
53,0,4,0,0,3,14,0,0,0,com,4.524629180774193,1,2,2,0,0,0,0,0,0,0,0,0
77,0,0,0,0,4,36,6,1,0,com,3.9031231029405578,3,0,4,0,0,0,0,0,0,0,1,0
59,0,0,0,0,5,11,0,0,0,edu,4.395378541533799,1,2,4,0,0,0,0,0,0,0,0,0
70,0,11,0,0,3,42,2,1,0,7benign:8benign89,4.337853153855572,4,0,3,0,0,0,0,0,0,0,2,0
88,0,7,0,0,7,6,0,0,0,ca,4.132553812629615,2,0,6,0,0,0,0,0,0,0,0,0
79,0,11,0,0,4,37,2,1,0,2phishingbenign,3.979786473856289,3,2,4,0,0,0,0,0,0,0,1,0
87,0,9,0,0,5,12,5,0,0,cn,4.030660162786242,3,1,4,0,0,0,0,0,0,0,0,0
67,0,11,0,0,3,45,2,1,0,phishing74:888benign,4.367724265952983,4,0,3,0,0,0,0,0,0,0,2,0
27,0,0,0,0,2,9,0,0,0,eu,3.717850465126432,1,2,1,0,0,0,0,0,0,0,0,0
101,0,12,0,0,7,10,0,0,1,com,4.530834132268763,2,0,7,0,0,0,0,0,0,0,1,0
153,0,14,1,0,5,19,0,0,1,com,4.54043219102383,1,8,5,1,0,1,0,0,0,0,1,0
44,0,1,0,0,3,12,0,1,0,com,4.29989639116789,2,0,3,0,0,0,0,0,0,0,1,0
103,0,0,0,0,3,43,0,0,0,com,4.516233282705544,2,8,2,0,0,0,0,0,0,0,0,0
31,0,0,0,0,3,17,0,0,1,com,4.0667842134731025,2,1,3,0,0,0,0,0,0,0,1,0
40,0,0,0,0,2,11,0,0,0,com,4.227567157116928,1,3,2,0,0,0,0,0,0,0,0,0
35,0,0,0,0,3,12,0,1,0,com,4.071581588126284,2,0,3,0,0,0,0,0,0,0,1,0
31,0,2,0,0,2,11,0,0,0,com,4.696131794257844,1,0,1,1,0,0,0,0,0,0,0,0
64,0,10,0,0,3,54,2,1,0,68:589phishing5,3.6256880149689867,4,0,3,0,0,0,0,0,0,0,2,0
86,0,5,0,0,3,11,5,0,0,uk,4.421385214877545,2,8,2,0,0,0,0,0,0,0,0,0
67,0,9,0,0,3,45,17,1,0,phishing9:8888,4.0707482873375875,4,0,3,0,0,0,0,0,0,0,2,0
75,0,4,0,0,8,6,0,0,0,ca,4.265123525697969,2,1,7,0,0,0,0,0,0,0,0,0
72,0,9,0,0,3,45,17,1,0,phishing9:8888,4.208847008200933,4,0,3,0,0,0,0,0,0,0,2,0
21,0,0,0,0,2,17,0,0,0,com,3.6178096843744547,1,0,2,0,0,0,0,0,0,0,0,0
82,0,0,0,0,6,25,3,0,1,com,4.26954746916636,3,0,6,0,0,0,0,0,0,0,1,0
30,0,0,0,0,2,10,0,0,0,com,3.7898980954642876,1,0,1,0,0,0,0,0,0,0,0,0
78,0,12,0,0,6,38,3,1,0,8phishing:237benign3,4.417905386519325,3,0,6,0,0,0,0,0,0,0,2,0
48,0,0,0,0,4,15,0,0,0,com,4.170914521951839,2,0,3,0,0,0,0,0,0,0,0,0
66,0,10,0,0,3,28,10,1,0,222,4.049823432442639,5,0,3,0,0,0,0,0,0,0,1,0
51,0,7,0,0,2,11,0,0,0,com,4.132320686207098,1,0,1,1,0,0,0,0,0,0,0,0
44,0,8,0,0,3,27,2,1,0,244,3.927975300790612,4,0,3,0,0,0,0,0,0,0,1,0
31,0,3,0,0,2,11,0,0,0,com,4.349199939349345,1,0,1,1,0,0,0,0,0,0,0,0
64,0,12,0,0,3,27,2,1,0,244,4.562292680182113,5,2,3,0,0,0,0,0,0,0,1,0
13,0,0,0,0,1,12,0,0,0,com,3.0850551027564768,1,0,1,0,0,0,0,0,0,0,0,0
82,0,8,0,0,4,27,2,1,0,244,4.403029372672542,4,1,4,0,0,0,0,0,0,0,1,0
182,0,5,7,0,3,7,0,0,0,be,4.934550297922166,2,1,2,1,0,7,0,0,0,0,0,0
72,0,8,0,0,4,27,2,1,0,244,4.322208856447071,4,1,4,0,0,0,0,0,0,0,1,0
35,0,8,0,0,2,10,0,0,0,com,4.3432894453927675,1,1,1,0,0,0,0,0,0,0,0,0
71,0,8,0,0,4,27,2,1,0,244,4.225530621404242,4,1,4,0,0,0,0,0,0,0,1,0
129,0,8,0,0,9,11,4,1,0,com,4.549186397230518,2,8,9,0,0,0,0,0,0,0,1,0
90,0,6,0,0,6,25,3,0,1,com,4.654104802400795,3,1,6,0,0,0,0,0,0,0,1,0
38,0,0,0,0,3,10,0,0,0,com,4.133071514059369,1,0,2,0,0,0,0,0,0,0,0,0
104,0,2,0,0,7,25,3,0,1,com,4.396220907615982,3,4,7,0,0,0,0,0,0,0,1,0
43,0,0,0,0,2,11,0,0,0,com,4.658368242872937,1,0,1,1,0,0,0,0,0,0,0,0
68,0,11,0,0,3,45,2,1,0,2phishing6:9876,4.559048732545971,4,0,3,0,0,0,0,0,0,0,2,0
64,0,3,0,0,4,6,0,0,0,com,4.445967001462482,1,5,4,0,0,0,0,0,0,0,0,0
67,0,11,0,0,3,45,2,1,0,2phishing6:9876,4.390258221241444,4,0,3,0,0,0,0,0,0,0,2,0
39,0,5,0,0,2,13,0,0,0,com,4.560667282798391,1,2,1,0,0,0,0,0,0,0,0,0
71,0,11,0,0,3,45,2,1,0,2phishing6:9876,4.461151127787347,4,0,3,0,0,0,0,0,0,0,2,0
53,0,0,0,0,3,33,14,0,0,org,4.149642332077452,3,0,2,0,0,0,0,0,0,0,0,0
71,0,11,0,0,3,45,2,1,0,2phishing6:9876,4.392774325360962,4,0,3,0,0,0,0,0,0,0,2,0
115,0,8,0,0,4,8,0,0,0,com,4.75100455126986,1,11,3,0,0,0,0,0,0,0,0,0
88,0,6,0,0,3,76,2,1,0,phishing37:phishingphishingphishingbenign,3.5403279273896904,3,0,3,0,0,0,0,0,0,0,2,0
55,0,3,1,0,2,24,6,0,0,com,4.455256132260158,3,1,1,1,0,1,0,0,0,0,0,0
74,0,8,0,0,3,62,15,1,0,phishingbenign3:phishingbenign25,3.800226883945457,3,0,3,0,0,0,0,0,0,0,2,0
31,0,1,0,0,3,12,0,0,0,com,4.091135423220311,1,0,2,1,0,0,0,0,0,0,0,0
85,0,7,0,0,3,73,2,1,0,phishing34:phishingphishingphishingphishing,3.525017007144569,3,0,3,0,0,0,0,0,0,0,2,0
30,0,0,0,0,1,29,16,0,0,com,3.923231428797621,2,0,1,0,0,0,0,0,0,0,0,0
77,0,9,0,0,3,65,17,1,0,2phishing8:2benignbenign2,3.7357353205942654,3,0,3,0,0,0,0,0,0,0,2,0
105,0,7,0,0,5,12,0,1,0,com,4.449760024474925,2,0,5,1,0,0,0,0,0,0,1,0
88,0,6,0,0,3,76,2,1,0,phishing37:phishingphishingbenignphishing,3.5403279273896904,3,0,3,0,0,0,0,0,0,0,2,0
128,0,5,0,0,7,19,13,0,0,ca,4.098646304933904,3,4,6,0,0,0,0,0,0,0,0,0
81,0,7,0,0,3,69,2,1,0,phishing37:phishingphishingbenign7,3.6223844335136883,3,0,3,0,0,0,0,0,0,0,2,0
100,0,1,0,0,8,6,0,1,0,ro,4.185078666461598,2,6,8,0,0,0,0,0,0,0,1,0
74,0,8,0,0,3,62,15,1,0,phishingbenign6:phishingbenign25,3.827253910972484,3,0,3,0,0,0,0,0,0,0,2,0
76,0,3,0,0,5,17,0,0,0,net,4.067824348850793,1,1,5,0,0,0,0,0,0,0,0,0
63,0,9,0,0,3,51,10,1,0,249:82,3.770819813531093,3,0,3,0,0,0,0,0,0,0,2,0
33,0,0,0,0,2,17,0,0,0,com,4.150158513166729,2,0,1,0,0,0,0,0,0,0,0,0
81,0,7,0,0,3,69,2,1,0,phishing37:phishingphishingbenign4,3.64707579153838,3,0,3,0,0,0,0,0,0,0,2,0
94,0,10,0,0,3,10,0,0,0,com,4.53043019926228,1,9,2,0,0,0,0,0,0,0,0,0
77,0,9,0,0,3,65,17,1,0,phishing32:2benignbenign8,3.7519056127739607,3,0,3,0,0,0,0,0,0,0,2,0
34,0,0,0,0,4,12,0,0,0,com,3.9032080616476805,1,0,3,0,0,0,0,0,0,0,0,0
78,0,8,0,0,3,66,17,1,0,phishing33:8benign8phishing,3.5805776462989463,3,0,3,0,0,0,0,0,0,0,2,0
21,0,0,0,0,1,20,0,0,0,com,3.725650756112093,1,1,1,0,0,0,0,0,0,0,0,0
64,0,10,0,0,3,52,10,1,0,2phishing7:86phishing8,3.789106063692049,3,0,3,0,0,0,0,0,0,0,2,0
127,0,4,0,0,6,10,0,1,0,net,4.437510075234746,2,8,6,0,0,0,0,0,0,0,1,0
55,0,7,0,0,3,43,9,1,0,73:8benignbenignbenign,3.878299886244688,3,0,3,0,0,0,0,0,0,0,2,0
44,0,1,0,0,3,22,0,0,0,com,4.263313653112509,1,1,2,0,0,0,0,0,0,0,0,0
82,0,8,0,0,3,70,10,1,0,75:phishingbenignbenignbenign2,3.70682244831464,3,0,3,0,0,0,0,0,0,0,2,0
36,0,0,0,0,3,18,0,0,0,com,3.8638263900908147,1,1,3,0,0,0,0,0,0,0,0,0
62,0,10,0,0,3,50,10,1,0,67:phishingbenignbenign83,3.8835424328448784,3,0,3,0,0,0,0,0,0,0,2,0
85,0,4,0,0,5,10,0,0,0,com,3.9493605983375555,2,0,4,0,0,0,0,0,0,0,0,0
55,0,7,0,0,3,43,9,1,0,76:8benignbenignbenign,3.841936249881052,3,0,3,0,0,0,0,0,0,0,2,0
92,0,11,0,0,5,13,0,1,0,com,4.485975577500194,1,8,5,0,0,0,0,0,0,0,1,0
55,0,11,0,0,3,43,3,1,0,phishing3:3778benign,3.994018576728329,3,0,3,0,0,0,0,0,0,0,2,0
110,0,11,3,0,2,10,0,0,0,com,4.819044579479129,1,0,1,1,0,3,0,0,0,0,0,0
38,0,10,0,0,3,26,7,1,0,77:8benign58,4.030436394851733,3,0,3,0,0,0,0,0,0,0,2,0
47,0,2,0,0,3,22,0,0,0,com,4.110454745700462,2,1,2,0,0,0,0,0,0,0,0,0
70,0,8,0,0,3,58,10,1,0,249:8phishing,3.67699045640761,3,0,3,0,0,0,0,0,0,0,2,0
25,0,0,0,0,1,24,11,0,0,com,4.023465189601646,2,0,1,0,0,0,0,0,0,0,0,0
82,0,8,0,0,3,70,10,1,0,75:phishingbenignbenignbenign6,3.7312126922170785,3,0,3,0,0,0,0,0,0,0,2,0
61,0,0,0,0,3,21,0,0,0,com,4.287477813668993,2,4,2,0,0,0,0,0,0,0,0,0
61,0,9,0,0,3,49,10,1,0,phishingbenign3:9benign43,3.879336880025719,3,0,3,0,0,0,0,0,0,0,2,0
91,0,2,0,0,4,22,0,0,0,net,4.238379673908996,1,4,4,0,0,0,0,0,0,0,0,0
52,0,12,0,0,3,40,10,1,0,75:38phishing85,3.890074997229214,3,0,3,0,0,0,0,0,0,0,2,0
45,0,4,0,0,4,16,0,0,0,com,4.038873585546249,1,1,3,0,0,0,0,0,0,0,0,0
35,0,11,0,0,3,23,2,1,0,phishing6:8585,3.8570165880026575,3,0,3,0,0,0,0,0,0,0,2,0
22,0,0,0,0,1,21,0,0,0,com,3.283326937686059,1,0,1,0,0,0,0,0,0,0,0,0
50,0,10,0,0,3,38,10,1,0,84:phishing97,3.825979129983102,3,0,3,0,0,0,0,0,0,0,2,0
96,0,1,0,0,2,14,0,0,0,ca,4.202303055161224,1,9,2,0,0,0,0,0,0,0,0,0
52,0,12,0,0,3,40,10,1,0,75:38phishing88,3.8995024009921577,3,0,3,0,0,0,0,0,0,0,2,0
70,0,1,0,0,4,12,0,0,0,net,4.184870727611802,2,0,3,0,0,0,0,0,0,0,0,0
52,0,12,0,0,3,40,10,1,0,75:38phishing87,3.914019468341455,3,0,3,0,0,0,0,0,0,0,2,0
107,0,5,0,0,5,17,5,0,0,edu,4.4255685800713485,2,2,4,1,0,0,0,0,0,0,0,4
39,0,1,0,0,5,17,3,0,1,com,4.262984193710269,2,0,5,0,0,0,0,0,0,0,1,0
59,0,0,0,0,3,18,0,0,0,com,4.019111915428379,2,0,2,0,0,0,0,0,0,0,0,0
46,0,0,0,0,5,17,3,0,1,com,4.162057815120258,2,0,5,0,0,0,0,0,0,0,1,0
109,0,5,0,0,4,11,0,0,0,com,4.413026350580143,1,9,3,0,0,0,0,0,0,0,0,0
53,0,1,0,0,5,17,3,0,1,com,4.205218107313431,2,0,5,0,0,0,0,0,0,0,1,0
33,0,0,0,0,2,13,0,0,0,net,3.5089082265385416,1,0,2,0,0,0,0,0,0,0,0,0
39,0,2,0,0,5,17,3,0,1,com,4.179776180945229,2,0,5,0,0,0,0,0,0,0,1,0
13,0,0,0,0,1,12,0,0,0,com,3.5465935642949384,1,1,1,0,0,0,0,0,0,0,0,0
39,0,2,0,0,5,17,3,0,1,com,4.089781950065051,2,0,5,0,0,0,0,0,0,0,1,0
27,0,0,0,0,3,7,0,0,0,com,3.9861879650463043,1,1,2,0,0,0,0,0,0,0,0,0
39,0,2,0,0,5,17,3,0,1,com,4.057855988582063,2,0,5,0,0,0,0,0,0,0,1,0
41,0,4,0,0,3,16,0,0,0,com,4.363530358223852,2,0,2,1,0,0,0,0,0,0,0,0
39,0,0,0,0,5,17,3,0,1,com,4.089781950065051,2,0,5,0,0,0,0,0,0,0,1,0
52,0,7,0,0,3,12,0,0,0,com,4.635361295347743,2,0,2,0,0,0,0,0,0,0,0,0
39,0,3,0,0,5,17,3,0,1,com,4.1604200911461655,2,0,5,0,0,0,0,0,0,0,1,0
31,0,1,0,0,2,11,0,0,0,com,4.631615665225586,1,0,1,1,0,0,0,0,0,0,0,0
46,0,2,0,0,5,17,3,0,1,com,4.246843348378739,2,0,5,0,0,0,0,0,0,0,1,0
61,0,5,0,0,6,21,9,0,0,com,4.387475608260959,3,3,5,0,0,0,0,0,0,0,0,0
49,0,0,0,0,5,17,3,0,1,com,4.19667018176084,2,0,5,0,0,0,0,0,0,0,1,0
102,0,5,0,0,4,19,0,0,0,com,4.47414359535939,1,7,3,0,0,0,0,0,0,0,0,0
39,0,1,0,0,5,17,3,0,1,com,4.1217079115480395,2,0,5,0,0,0,0,0,0,0,1,0
38,0,0,0,0,3,21,7,0,0,org,4.09334059289287,2,0,2,0,0,0,0,0,0,0,0,0
46,0,2,0,0,5,17,3,0,1,com,4.325313793475192,2,0,5,0,0,0,0,0,0,0,1,0
28,0,0,0,0,3,16,2,0,0,org,3.753434386188785,2,0,2,0,0,0,0,0,0,0,0,0
39,0,2,0,0,5,17,3,0,1,com,4.179776180945229,2,0,5,0,0,0,0,0,0,0,1,0
49,0,0,0,0,3,11,0,0,0,com,4.2132601611956755,1,3,2,0,0,0,0,0,0,0,0,0
74,0,8,0,0,3,62,10,1,0,phishing57:5benignbenign8benign,3.762998674456762,3,0,3,0,0,0,0,0,0,0,2,0
96,0,6,0,0,4,10,0,1,0,com,4.45888630467433,1,10,4,0,0,0,0,0,0,0,1,0
64,0,5,0,0,3,52,15,1,0,8phishing,3.647226134606799,3,0,3,0,0,0,0,0,0,0,1,0
34,0,4,0,0,3,7,0,0,0,com,4.314972767530033,2,0,2,1,0,0,0,0,0,0,0,0
53,0,9,0,0,3,41,8,1,0,255:8benign8benign,4.014826350422233,3,0,3,0,0,0,0,0,0,0,2,0
49,0,0,0,0,3,16,2,0,0,org,4.246963925571252,2,2,2,0,0,0,0,0,0,0,0,0
89,0,7,0,0,3,77,10,1,0,75:phishingbenignbenignbenignphishing,3.620382449757117,3,0,3,0,0,0,0,0,0,0,2,0
70,0,6,0,0,6,20,8,0,0,com,4.328266947240469,2,2,5,0,0,0,0,0,0,0,0,0
82,0,8,0,0,3,70,10,1,0,75:phishingbenignbenignbenign3,3.6976165031663046,3,0,3,0,0,0,0,0,0,0,2,0
49,0,2,0,0,2,20,0,0,0,com,4.451045558224313,2,0,1,1,0,0,0,0,1,0,0,0
64,0,8,0,0,3,52,2,1,0,5:phishingphishingphishingphishing,3.591732087977215,3,0,3,0,0,0,0,0,0,0,2,0
49,0,0,0,0,3,18,0,0,0,org,4.041371396568252,2,0,2,0,0,0,0,0,0,0,0,0
38,0,10,0,0,3,26,7,1,0,77:8benign56,4.1158340921632215,3,0,3,0,0,0,0,0,0,0,2,0
33,0,0,0,0,3,14,0,0,0,com,4.104407755459852,1,1,2,0,0,0,0,0,0,0,0,0
72,0,10,0,0,3,60,10,1,0,phishing88:8benign45,3.719711574500946,3,0,3,0,0,0,0,0,0,0,2,0
44,0,0,0,0,5,9,3,0,0,uk,4.11807820934971,2,0,4,0,0,0,0,0,0,0,0,0
68,0,10,0,0,3,56,15,1,0,phishing88:8benign25,3.8528672086688287,3,0,3,0,0,0,0,0,0,0,2,0
72,0,1,0,0,1,71,26,0,0,com,4.266430906016467,2,3,1,0,0,0,0,0,0,0,0,0
59,0,9,0,0,3,47,2,1,0,2benign2:9benignbenignphishing,3.9750949570909206,3,0,3,0,0,0,0,0,0,0,2,0
29,0,0,0,0,2,10,0,0,0,com,4.073329701949522,1,2,1,0,0,0,0,0,0,0,0,0
41,0,11,0,0,3,29,9,1,0,62:8benign82,4.0275684677161125,3,0,3,0,0,0,0,0,0,0,2,0
50,0,1,0,0,2,41,0,0,0,org,4.015337750470312,1,0,1,0,0,0,0,0,0,0,0,0
62,0,10,0,0,3,50,10,1,0,67:phishingbenignbenign82,3.915800497361008,3,0,3,0,0,0,0,0,0,0,2,0
44,0,3,0,0,4,12,0,0,0,com,4.2089873002588005,1,1,3,0,0,0,0,0,0,0,0,0
61,0,7,0,0,3,49,10,1,0,2:84,3.643897797829955,3,0,3,0,0,0,0,0,0,0,2,0
65,0,1,0,0,3,15,0,0,0,com,4.275215698372483,1,2,2,1,0,0,0,0,0,0,0,0
89,0,7,0,0,3,77,15,1,0,phishingphishing4:6phishingbenignbenign,3.589428657597977,3,0,3,0,0,0,0,0,0,0,2,0
38,0,0,0,0,4,13,0,0,0,org,4.010570934268484,2,0,3,0,0,0,0,0,0,0,0,0
68,0,10,0,0,3,56,15,1,0,phishing88:9benign23,3.8639684954653504,3,0,3,0,0,0,0,0,0,0,2,0
9,0,0,0,0,1,8,0,0,0,org,2.94770277922009,1,0,1,0,0,0,0,0,0,0,0,0
46,0,10,0,0,3,34,2,1,0,phishing26:8benign9benign,4.162057815120259,3,0,3,0,0,0,0,0,0,0,2,0
44,0,2,0,0,1,43,13,0,0,com,4.29989639116789,3,0,1,0,0,0,0,0,0,0,0,0
58,0,10,0,0,3,46,9,1,0,56:8phishing8phishing,3.7571452807833605,3,0,3,0,0,0,0,0,0,0,2,0
68,0,11,0,0,4,12,0,0,0,com,4.435423187902732,1,1,3,0,0,0,0,0,0,0,0,0
47,0,11,0,0,3,35,2,1,0,248:9benignbenign6,4.222052883952304,3,0,3,0,0,0,0,0,0,0,2,0
31,0,3,0,0,2,11,0,0,0,com,4.50258340716107,1,0,1,1,0,0,0,0,0,0,0,0
47,0,11,0,0,3,35,2,1,0,249:9benignbenign5,4.147376820030454,3,0,3,0,0,0,0,0,0,0,2,0
54,0,0,0,0,5,9,0,0,0,com,4.080398902393651,2,0,4,0,0,0,0,0,0,0,0,0
41,0,11,0,0,3,29,9,1,0,62:8benign84,4.03952517492765,3,0,3,0,0,0,0,0,0,0,2,0
46,0,2,0,0,4,12,0,0,0,com,4.381620107948734,2,1,3,0,0,0,0,0,0,0,0,0
44,0,12,0,0,3,32,2,1,0,phishing97:8884,3.9191034933914484,3,0,3,0,0,0,0,0,0,0,2,0
48,0,0,0,0,3,13,0,0,0,com,4.0144608760283615,1,4,3,0,0,0,0,0,0,0,0,0
38,0,10,0,0,3,26,7,1,0,77:8benign57,4.030436394851733,3,0,3,0,0,0,0,0,0,0,2,0
42,0,4,0,0,4,8,0,0,0,com,3.565435138178747,1,0,3,0,0,0,0,0,0,0,0,0
41,0,11,0,0,3,29,9,1,0,62:8benign87,4.057937065224321,3,0,3,0,0,0,0,0,0,0,2,0
34,0,0,0,0,1,33,0,0,0,com,3.785561002824151,1,0,1,0,0,0,0,0,0,0,0,0
62,0,10,0,0,3,50,10,1,0,phishing64:8benign8benign,3.851284368328749,3,0,3,0,0,0,0,0,0,0,2,0
29,0,0,0,0,1,28,22,0,0,za,3.840402546702506,2,0,1,0,0,0,0,0,0,0,0,0
32,0,9,0,0,3,20,2,1,0,phishing46,3.9681390622295662,3,0,3,0,0,0,0,0,0,0,1,0
9,0,0,0,0,1,8,0,0,0,com,2.94770277922009,1,0,1,0,0,0,0,0,0,0,0,0
62,0,10,0,0,3,50,8,1,0,phishing59:9benign2phishing,3.857580489708801,3,0,3,0,0,0,0,0,0,0,2,0
173,0,3,0,0,8,15,0,0,0,com,4.358968107364814,1,13,8,1,0,0,0,0,0,0,0,0
41,0,11,0,0,3,29,2,1,0,phishing26:8benign82,4.125129443325869,3,0,3,0,0,0,0,0,0,0,2,0
29,0,0,0,0,5,9,0,0,0,com,3.9353986674667634,1,0,4,0,0,0,0,0,0,0,0,0
50,0,4,0,0,3,38,17,1,0,org:8benign82,4.063981820580905,2,0,3,0,0,0,0,0,0,0,2,0
109,0,3,0,0,5,10,0,0,0,com,4.301768904136347,1,8,4,0,0,0,0,0,0,0,0,0
41,0,11,0,0,3,29,9,1,0,62:8benign83,4.106717553029199,3,0,3,0,0,0,0,0,0,0,2,0
60,0,2,0,0,4,12,0,0,0,com,4.135976539133002,2,1,3,0,0,0,0,0,0,0,0,0
41,0,11,0,0,3,29,9,1,0,62:8benign85,4.106717553029199,3,0,3,0,0,0,0,0,0,0,2,0
47,0,3,0,0,2,17,0,0,0,com,4.408327086125994,2,2,1,1,0,0,0,0,0,0,0,0
37,0,13,0,0,3,25,3,1,0,phishing43:8888,3.7152854598142397,3,0,3,0,0,0,0,0,0,0,2,0
32,0,0,0,0,5,12,0,0,0,com,4.101409765557392,1,0,4,0,0,0,0,0,0,0,0,0
37,0,8,0,0,3,25,2,1,0,65,4.0059580950078475,3,0,3,0,0,0,0,0,0,0,1,0
79,0,0,0,0,4,25,0,0,0,com,4.111495427188767,2,0,3,0,0,0,0,0,0,0,0,0
77,0,9,0,0,3,65,17,1,0,2phishing7:8benignbenign3,3.7259315867999345,3,0,3,0,0,0,0,0,0,0,2,0
31,0,3,0,0,2,11,0,0,0,com,4.696131794257844,1,0,1,1,0,0,0,0,0,0,0,0
41,0,11,0,0,3,29,2,1,0,phishing26:8benign86,4.106717553029199,3,0,3,0,0,0,0,0,0,0,2,0
55,0,0,0,0,3,10,0,0,0,com,4.2968371591293035,1,4,3,0,0,0,0,0,0,0,0,0
48,0,10,0,0,3,36,2,1,0,phishing26:8benign8phishing,4.02467389677155,3,0,3,0,0,0,0,0,0,0,2,0
88,0,2,0,0,7,14,0,0,0,com,4.143267132230164,2,0,6,0,0,0,0,0,0,0,0,0
36,0,12,0,0,3,24,2,1,0,phishing26:8888,3.8956388075276673,3,0,3,0,0,0,0,0,0,0,2,0
55,0,1,0,0,2,20,0,0,0,com,4.364702496053865,2,0,1,0,0,0,0,0,0,0,0,0
41,0,11,0,0,3,29,9,1,0,62:8benign86,4.057937065224321,3,0,3,0,0,0,0,0,0,0,2,0
29,0,0,0,0,2,12,0,0,0,com,3.952302977662386,1,0,1,0,0,0,0,0,0,0,0,0
41,0,11,0,0,3,29,2,1,0,phishing26:8benign87,4.125129443325869,3,0,3,0,0,0,0,0,0,0,2,0
21,0,0,0,0,1,20,0,0,0,com,3.5585186130489057,1,0,1,0,0,0,0,0,0,0,0,0
82,0,8,0,0,3,70,10,1,0,75:phishingbenignbenignbenign5,3.70682244831464,3,0,3,0,0,0,0,0,0,0,2,0
97,0,4,0,0,5,19,0,0,0,com,4.246871354861647,1,2,5,0,0,0,0,0,0,0,0,0
41,0,11,0,0,3,29,2,1,0,phishing26:8benign85,4.125129443325869,3,0,3,0,0,0,0,0,0,0,2,0
50,0,1,1,0,2,18,0,0,0,com,4.526370130156181,2,0,1,1,0,1,0,0,0,0,0,0
61,0,7,0,0,3,49,10,1,0,2:87,3.643897797829955,3,0,3,0,0,0,0,0,0,0,2,0
25,0,0,0,0,3,13,0,0,0,com,3.6692750707107122,1,0,2,0,0,0,0,0,1,0,0,0
69,0,9,0,0,3,57,10,1,0,67:phishingbenignbenign8phishing,3.7813139149641857,3,0,3,0,0,0,0,0,0,0,2,0
26,0,0,0,0,2,12,0,0,0,com,3.59448250651942,2,0,1,0,0,0,0,0,0,0,0,0
39,0,0,0,0,5,17,3,0,1,com,4.051069770466925,2,0,5,0,0,0,0,0,0,0,1,0
60,0,3,0,0,5,14,0,0,0,com,4.404574504151557,2,0,4,0,0,0,0,0,0,0,0,0
46,0,1,0,0,5,17,3,0,1,com,4.178468412993377,2,0,5,0,0,0,0,0,0,0,1,0
26,0,0,0,0,2,16,0,0,0,net,3.8150724101159423,1,0,1,0,0,0,0,0,0,0,0,0
64,0,9,0,0,3,51,10,1,0,35:phishingphishingbenign3,3.7891060636920493,3,0,4,0,0,0,0,0,0,0,2,0
72,0,11,0,0,4,12,0,0,0,com,4.450070140898859,1,2,3,0,0,0,0,0,0,0,0,0
51,0,10,0,0,3,38,2,1,0,phishing3phishing:8phishing32,3.880580675593964,3,0,4,0,0,0,0,0,0,0,2,0
20,0,0,0,0,2,11,0,0,0,com,3.6841837197791887,1,0,1,0,0,0,0,0,0,0,0,0
74,0,9,0,0,3,61,17,1,0,2phishing2:9phishingphishing4,3.6182582185656935,3,0,4,0,0,0,0,0,0,0,2,0
39,0,0,0,0,2,24,0,0,0,com,4.099128821259931,2,0,1,0,0,0,0,0,0,0,0,0
74,0,7,0,0,3,61,2,1,0,phishingbenign9:8benign2phishing,3.7461728298914037,3,0,4,0,0,0,0,0,0,0,2,0
59,0,5,0,0,6,17,3,0,0,com,4.332505559422839,2,1,5,0,0,0,0,0,0,0,0,0
55,0,10,0,0,3,42,10,1,0,25benign:84,4.035194258664518,3,0,4,0,0,0,0,0,0,0,2,0
11,0,0,0,0,1,10,0,0,0,gov,3.459431618637298,1,0,1,0,0,0,0,0,0,0,0,0
40,0,11,0,0,3,27,2,1,0,247:8benignbenign2,3.953055907333275,3,0,4,0,0,0,0,0,0,0,2,0
99,0,2,0,0,8,10,0,1,0,com,4.4253760348702285,1,4,8,0,0,0,0,0,0,0,1,0
51,0,12,0,0,3,38,10,1,0,59:8benign82,4.022641704963308,3,0,4,0,0,0,0,0,0,0,2,0
39,0,1,0,0,3,21,8,0,0,com,4.143624654426843,3,0,2,0,0,0,1,0,0,0,0,0
39,0,10,0,0,3,26,7,1,0,77:8benign56,4.099128821259931,3,0,4,0,0,0,0,0,0,0,2,0
70,0,3,0,0,4,41,9,0,0,com,4.573656545665235,5,0,3,0,0,0,1,0,0,0,0,0
74,0,7,0,0,3,61,2,1,0,phishingbenign9:8benign4phishing,3.7461728298914037,3,0,4,0,0,0,0,0,0,0,2,0
110,0,9,0,0,4,14,0,0,0,com,4.564473657023061,1,1,3,1,0,0,0,0,0,0,0,0
38,0,8,0,0,3,25,8,1,0,phishing79,4.043337052632603,3,0,4,0,0,0,0,0,0,0,1,0
35,0,0,0,0,3,17,6,0,0,com,3.8785848023501837,3,0,2,1,0,0,0,0,0,0,0,0
55,0,10,0,0,3,42,10,1,0,24benign:84,3.985105394988819,3,0,4,0,0,0,0,0,0,0,2,0
26,0,1,0,0,2,13,0,0,0,com,3.869299699893522,1,0,1,1,0,0,0,0,0,0,0,0
